id,sku,name,url_key,url_path,availability,seller_id,seller_name,price,original_price,discount,discount_rate,review_count,rating_average,primary_category_path,primary_category_name,productset_id,thumbnail_url,seller_product_id,video_url
73124602,3031331753423,Bình Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Vacuum Bottle LHC6180SLV (800ML) - Màu,binh-giu-nhiet-bang-thep-khong-gi-lock-lock-vacuum-bottle-lhc6180slv-800ml-p73124602,binh-giu-nhiet-bang-thep-khong-gi-lock-lock-vacuum-bottle-lhc6180slv-800ml-p73124602.html?spid=73124604,1,1,Tiki Trading,332000,677000,345000,51,6681,4.7,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/fb/b0/cf/906ca84baee7c4685ea9478717dcc6a3.jpg,73124604,
141298301,7918881915950,Gói 2 Hạt giống Dưa chuột nếp ta - Làm vườn cực dễ cùng anh kỹ sư,goi-2-hat-giong-dua-chuot-nep-ta-lam-vuon-cuc-de-cung-anh-ky-su-p141298301,goi-2-hat-giong-dua-chuot-nep-ta-lam-vuon-cuc-de-cung-anh-ky-su-p141298301.html?spid=161307734,1,42056,KoyShop,7490,7490,0,0,10,4.8,1/2/1883/2223/53056/5450,Hạt giống,4115,https://salt.tikicdn.com/cache/280x280/ts/product/0c/51/b1/6641fb3fc15e8b2dc8023e2562938cad.jpg,161307734,
53789448,7787977696957,"Bộ cây lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti Pro PR01",bo-cay-lau-nha-tu-vat-thong-minh-choi-lau-nha-360-do-lau-sach-kho-nhanh-parroti-pro-pr01-p53789448,bo-cay-lau-nha-tu-vat-thong-minh-choi-lau-nha-360-do-lau-sach-kho-nhanh-parroti-pro-pr01-p53789448.html?spid=53789449,1,96639,Parroti Store,439000,799000,360000,45,3668,4.8,1/2/1883/1966/53046/2234,"Chổi, cây lau nhà",4025,https://salt.tikicdn.com/cache/280x280/ts/product/81/75/b7/efd2f192041e39a927ceae9bae20f411.jpg,53789449,https://salt.tikicdn.com/ts/video/89/0b/7d/2a71e84da96d8d0e10065ff70646c345.mp4
141298313,4534011775151,Hạt giống mướp hương Việt Nam siêu thơm - Làm vườn cực dễ cùng anh kỹ sư,hat-giong-muop-huong-viet-nam-sieu-thom-lam-vuon-cuc-de-cung-anh-ky-su-p141298313,hat-giong-muop-huong-viet-nam-sieu-thom-lam-vuon-cuc-de-cung-anh-ky-su-p141298313.html?spid=230135238,1,76459,Hạt Giống và Phụ Kiện Trồng Hoa,5100,5100,0,0,0,0.0,1/2/1883/2223/53056/5450,Hạt giống,4115,https://salt.tikicdn.com/cache/280x280/ts/product/8e/ec/37/f32c2f4865e76834730efd9732734375.jpg,230135238,
165937800,1185165272937,"Nồi Lẩu Điện Mini 2 Tầng Chống Dính Tặng Khay Hấp (Chiên, Xào, Rán, Lẩu, Nấu Cơm), Ca Nấu Mì Mini Đa Năng",noi-lau-dien-mini-2-tang-chong-dinh-tang-khay-hap-chien-xao-ran-lau-nau-com-ca-nau-mi-mini-da-nang-p165937800,noi-lau-dien-mini-2-tang-chong-dinh-tang-khay-hap-chien-xao-ran-lau-nau-com-ca-nau-mi-mini-da-nang-p165937800.html?spid=205767827,1,64160,Công Nghệ July,100334,100334,0,0,3,5.0,1/2/1883/1951/53052/2136,Nồi các loại,4013,https://salt.tikicdn.com/cache/280x280/ts/product/11/51/fc/58cb5b09dd996c94d0558585a358692a.jpg,205767827,
99621372,3069060711996,Bình giữ nhiệt Lock&Lock Belt Bottle LHC4267MIT 490ml - Màu,binh-giu-nhiet-lock-lock-belt-bottle-lhc4267-490ml-p99621372,binh-giu-nhiet-lock-lock-belt-bottle-lhc4267-490ml-p99621372.html?spid=99621374,1,1,Tiki Trading,235000,473000,238000,50,1204,4.8,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/41/7f/52/12e66a863a68f03b668d0c95afeb9d4d.jpg,99621374,https://salt.tikicdn.com/ts/video/02/1c/38/3edcbeb46646b27bdbf2a65e729fba4a.mp4
54484578,6778580045424,Đèn Bàn Học LED USB Di Động Cao Cấp Có Thể Gập Hai Chỗ – 03 Chế Độ Ánh Sáng Vàng Bảo Vệ Mắt Chống Cận eLights - Đèn Cắm Dây,den-ban-hoc-led-usb-di-dong-cao-cap-co-the-gap-hai-cho-03-che-do-anh-sang-vang-bao-ve-mat-chong-can-elights-p54484578,den-ban-hoc-led-usb-di-dong-cao-cap-co-the-gap-hai-cho-03-che-do-anh-sang-vang-bao-ve-mat-chong-can-elights-p54484578.html?spid=54484582,1,97355,Future Store,189000,199000,10000,5,2009,4.6,1/2/1883/2015/2016,Đèn bàn,4003,https://salt.tikicdn.com/cache/280x280/ts/product/a6/32/52/b209178ba29ffe0be2302cf84b79f848.jpg,54484582,https://salt.tikicdn.com/ts/video/9a/32/0d/34315c476c73953dc30f08a03a39f033.Mp4
99868980,8827465342891,Bình Giữ Nhiệt Locknlock Bucket Tumbler 540ml LHC4269WHT,binh-giu-nhiet-locknlock-bucket-tumbler-lhc4269-p99868980,binh-giu-nhiet-locknlock-bucket-tumbler-lhc4269-540ml-p99868980.html?spid=99868982,1,1,Tiki Trading,235000,473000,238000,50,2054,5.0,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/08/80/37/7eb8fa74b55e3237139969fd564bf324.jpg,99868982,https://salt.tikicdn.com/ts/video/67/fd/70/242d13850feb9b89fbc62b468d7e6598.mp4
186558014,3214256384669,Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu Lực,combo-10-moc-dan-tuong-treo-do-da-nang-sieu-chiu-luc-p186558014,combo-10-moc-dan-tuong-treo-do-da-nang-sieu-chiu-luc-p186558014.html?spid=186558024,1,17480,Ghế Nam Việt,20000,20000,0,0,245,4.7,1/2/1883/53050/2363,"Giá, móc, cây treo",4053,https://salt.tikicdn.com/cache/280x280/ts/product/c3/54/68/aa177948cd7eecff22b870d4689bbff3.jpg,186558024,
48045630,6186094894924,5 Viên Pin Smartkey - Cmos Panasonic CR2032 - Hàng Chính Hãng,5-vien-pin-smartkey-cmos-panasonic-cr2032-hang-chinh-hang-p48045630,5-vien-pin-smartkey-cmos-panasonic-cr2032-hang-chinh-hang-p48045630.html?spid=48045631,1,71726,Thegioipin88,80000,100000,20000,20,590,4.8,1/2/1883/53050/23012/2153,"Pin tiểu, pin sạc",4017,https://salt.tikicdn.com/cache/280x280/ts/product/5a/56/f5/e3b92510e087e3a288facd63b36dfded.png,48045631,
173211404,4489595466786,"Ghế Xoay Văn Phòng Ngồi Làm Việc Công Thái Học Deli - Tay Gập Thông Minh, Có Ngả Lưng, Lưới Thoáng Khí, Chân Xoay Tiện Ích, Đệm Ghế Êm Aí - Phù Hợp Học Sinh, Văn Phòng, Game Thủ, Gaming - Hàng Chính Hãng - E4928 / E4929 / E4925 / E4926G",ghe-xoay-van-phong-lam-viec-cong-thai-hoc-deli-tay-gap-thong-minh-co-nga-lung-luoi-thoang-khi-chan-xoay-tien-ich-dem-ghe-em-ai-phu-hop-hoc-sinh-van-phong-game-thu-gaming-hang-chinh-hang-e4928-e4929-e4925-e4926g-p173211404,ghe-xoay-van-phong-lam-viec-cong-thai-hoc-deli-tay-gap-thong-minh-co-nga-lung-luoi-thoang-khi-chan-xoay-tien-ich-dem-ghe-em-ai-phu-hop-hoc-sinh-van-phong-game-thu-gaming-hang-chinh-hang-e4928-e4929-e4925-e4926g-p173211404.html?spid=173211406,1,113115,Deli Official Store,709000,1618200,909200,56,555,4.5,1/2/1883/2150/23654/4381,Bàn ghế làm việc,4103,https://salt.tikicdn.com/cache/280x280/ts/product/83/54/e6/ba6bff153d0da252edb030ac83968aa1.jpg,173211406,https://salt.tikicdn.com/ts/video/67/71/14/638c03fd3cd764d5fda386e3e618420b.mp4
892121,9700010600665,Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA,pin-max-8-4-vien-energizer-e91-bp8-4-aa-p892121,pin-max-8-4-vien-energizer-e91-bp8-4-aa-p892121.html?spid=56815580,1,107444,Thế Giới Pin Sinh Thái,141000,180000,39000,22,346,4.8,1/2/1883/53050/23012/2153,"Pin tiểu, pin sạc",4017,https://salt.tikicdn.com/cache/280x280/ts/product/ca/0e/7c/e3e0574d5c8b4099c4fa89a91bcccc8d.png,56815580,
1398733,3216794455729,Cây Lau Nhà Dạng Đứng Lock&Lock ETM461 - Trắng Phối Màu ,cay-lau-nha-dang-dung-lock-lock-etm461-26-x-12-8-cm-trang-phoi-mau-p1398733,cay-lau-nha-dang-dung-lock-lock-etm461-26-x-12-8-cm-trang-phoi-mau-p1398733.html?spid=1408695,1,1,Tiki Trading,327000,539000,212000,39,499,4.6,1/2/1883/1966/53046/2234,"Chổi, cây lau nhà",4025,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/69/54/01/949e5f9a6e13302cf4e655e98c6a3a03.jpg,1408695,
182971940,5466547790454,Bình giữ nhiệt LocknLock có 2 nắp thay thế New Clip Tumbler 540ml LHC4279,binh-giu-nhiet-locknlock-co-2-nap-thay-the-new-clip-tumbler-540ml-lhc4279-p182971940,binh-giu-nhiet-locknlock-co-2-nap-thay-the-new-clip-tumbler-540ml-lhc4279-p182971940.html?spid=182971944,1,1,Tiki Trading,257000,520000,263000,51,225,4.8,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/2e/5e/42/392e7780ca41d973477408306284c160.jpg,182971944,
169978766,1680215793444,"Túi hút chân không đựng quần áo, chăn ga gối , thú bông Deli - Loại dày cao cấp, nhiều hoạ tiết, bảo vệ quần áo, chăn ga khỏi ẩm, nấm mốc, chống nước tuyệt đối",tui-hut-chan-khong-dung-quan-ao-chan-ga-goi-thu-bong-deli-loai-day-cao-cap-bao-ve-quan-ao-chan-ga-khoi-am-nam-moc-chong-nuoc-tuyet-doi-p169978766,tui-hut-chan-khong-dung-quan-ao-chan-ga-goi-thu-bong-deli-loai-day-cao-cap-bao-ve-quan-ao-chan-ga-khoi-am-nam-moc-chong-nuoc-tuyet-doi-p169978766.html?spid=169978776,1,113115,Deli Official Store,17900,32220,14320,44,167,4.7,1/2/1883/8313/8314/53186,Phụ kiện phòng ngủ khác,4141,https://salt.tikicdn.com/cache/280x280/ts/product/e2/20/ae/fb54db2e04ab3a9ab3c123b3278b485b.jpg,169978776,
186627908,2972939646118,"Ghế Gác Chân Công Thái Học Ergonomic Footrest, Ghế Kê Chân Ghế Gác Chân Văn Phòng",ghe-gac-chan-cong-thai-hoc-ergonomic-footrest-ghe-ke-chan-ghe-gac-chan-van-phong-p186627908,ghe-gac-chan-cong-thai-hoc-ergonomic-footrest-ghe-ke-chan-ghe-gac-chan-van-phong-p186627908.html?spid=186627912,1,285488,Office Chill,189000,280000,91000,33,184,4.8,1/2/1883/2150/23654/23660,"Nội thất phòng học, làm việc khác",4829,https://salt.tikicdn.com/cache/280x280/ts/product/02/64/5f/363b0e3f6d213f58f8d5ee61bdcd02c1.jpg,186627912,https://salt.tikicdn.com/ts/video/78/5d/f9/76030e067d24f0b2f4e50690ee34348c.mp4
201040328,3444728186704,Bình giữ nhiệt LocknLock Riga Tumbler Vietnam Edition LHC4160 897ml,binh-giu-nhiet-locknlock-riga-tumbler-vietnam-edition-lhc4160-897ml-p201040328,binh-giu-nhiet-locknlock-riga-tumbler-vietnam-edition-lhc4160-897ml-p201040328.html?spid=201040334,1,1,Tiki Trading,350000,715000,365000,51,159,5.0,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/dd/23/65/f7f15d66a91af691edd9ee1a9ce12d60.jpg,201040334,https://salt.tikicdn.com/ts/video/c7/12/b6/e3744b40be46dd228845d4490df66dfe.mp4
84566545,1326811761751,Ổ cắm điện đa năng kết hợp ổ cắm USB Nakagami chất lượng cao công nghệ Nhật Bản - Màu ngẫu nhiên,o-cam-dien-da-nang-ket-hop-o-cam-usb-nakagami-chat-luong-cao-cong-nghe-nhat-ban-mau-ngau-nhien-p84566545,o-cam-dien-da-nang-ket-hop-o-cam-usb-nakagami-chat-luong-cao-cong-nghe-nhat-ban-mau-ngau-nhien-p84566545.html?spid=84566546,1,118406,Vạn Tín Store,155000,155000,0,0,918,4.8,1/2/1883/53050/53190,"Ổ cắm, ổn áp, biến áp",4011,https://salt.tikicdn.com/cache/280x280/ts/product/5d/44/7a/df37b4d47bc5d72e0ca6e47f506fb0c8.jpg,84566546,
176598081,4106310952289,Bình giữ nhiệt LocknLock Metro Two Way LHC4274MIT 475ml,binh-giu-nhiet-locknlock-metro-two-way-475ml-p176598081,binh-giu-nhiet-locknlock-metro-two-way-475ml-p176598081.html?spid=176598089,1,1,Tiki Trading,296000,605000,309000,51,193,5.0,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/d2/7e/5b/b1e3d380db35ba030a5a0cf26a7667d8.jpg,176598089,
71890908,6397603352391,Bộ lau nhà xoay 360 độ Sunhouse KS-CL330S,bo-lau-nha-xoay-360-do-sunhouse-ks-cl330s-p71890908,bo-lau-nha-xoay-360-do-sunhouse-ks-cl330s-p71890908.html?spid=145696370,1,1,Tiki Trading,350000,406000,56000,14,476,4.5,1/2/1883/1966/53046/23832,Dụng cụ lau nhà khác,4969,https://salt.tikicdn.com/cache/280x280/ts/product/14/12/8b/0eb0574fb727ad1b0e3f403cd3df9ec9.png,145696370,
180378151,3565612749753,Bình giữ nhiệt LocknLock Metro Drive LHC4277S 650ml - Kèm ống hút và cọ rửa,binh-giu-nhiet-locknlock-metro-drive-lhc4277s-650ml-kem-ong-hut-va-co-rua-p180378151,binh-giu-nhiet-locknlock-metro-drive-lhc4277s-650ml-kem-ong-hut-va-co-rua-p180378151.html?spid=180378157,1,1,Tiki Trading,287000,579000,292000,50,179,4.7,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/16/3b/e7/fa970615fdf817df6fcf0e8c21d784b8.jpg,180378157,
99994000,1185721551429,Bình giữ nhiệt có ống hút Lock&Lock Bucket Tumbler with Straw LHC4268NVY - Màu,binh-giu-nhiet-co-ong-hut-lock-lock-bucket-tumbler-with-straw-lhc4268-p99994000,binh-giu-nhiet-co-ong-hut-lock-lock-bucket-tumbler-with-straw-lhc4268-p99994000.html?spid=99994006,1,1,Tiki Trading,235000,473000,238000,50,1285,4.8,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/32/04/60/147f65c246b7e97f36533470d92a60fb.jpg,99994006,https://salt.tikicdn.com/ts/video/67/fd/70/f65a97a19e98fdab33d0132ee3e47b73.mp4
66621525,1762225395802,Bình Giữ Nhiệt Lock&Lock Two-Tone Clip Tumbler LHC4151MIT 540ml - Màu,binh-giu-nhiet-lock-lock-two-tone-clip-tumbler-lhc4151-540ml-p66621525,binh-giu-nhiet-lock-lock-two-tone-clip-tumbler-lhc4151-540ml-p66621525.html?spid=66621527,1,1,Tiki Trading,250000,506000,256000,51,2485,5.0,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/90/5e/f0/1c1bba13c052a6d6f35710cf7ae5449b.jpg,66621527,
3480627,1275366220051,Bộ Cây Lau Nhà Xoay Tay Compact Spin Mop Lock&Lock ETM466: Thùng Giặt + Cây + Bông Lau,bo-cay-lau-nha-xoay-tay-compact-spin-mop-lock-lock-etm466-thung-giat-cay-bong-lau-p3480627,bo-cay-lau-nha-xoay-tay-compact-spin-mop-lock-lock-etm466-thung-giat-cay-bong-lau-p3480627.html?spid=3598845,1,1,Tiki Trading,457000,924000,467000,51,1211,4.6,1/2/1883/1966/53046/23832,Dụng cụ lau nhà khác,4969,https://salt.tikicdn.com/cache/280x280/ts/product/45/23/7a/155a681f642637eae6b2e5cf917684d4.jpg,3598845,
249387782,4453720483495,"Móc dán tường, nẹp dây điện dán tường cố định dây điện, kẹp dây điện chống rối an toàn CWELL",moc-dan-tuong-nep-day-dien-dan-tuong-co-dinh-day-dien-kep-day-dien-chong-roi-an-toan-cwell-p249387782,moc-dan-tuong-nep-day-dien-dan-tuong-co-dinh-day-dien-kep-day-dien-chong-roi-an-toan-cwell-p249387782.html?spid=249387788,1,257639,Camewell Official Store,6000,9000,3000,33,0,0.0,1/2/1883/53050/2363,"Giá, móc, cây treo",4053,https://salt.tikicdn.com/cache/280x280/ts/product/3a/39/cc/e7880da03b37abd2e3b07fe0b3779b2e.jpg,249387788,
31716504,7292649077717,Hạt giống đậu cove ,hat-giong-dau-cove-p31716504,hat-giong-dau-cove-p31716504.html?spid=72310543,1,42056,KoyShop,5930,5990,60,1,3,3.7,1/2/1883/2223/53056/5450,Hạt giống,4115,https://salt.tikicdn.com/cache/280x280/ts/product/cf/69/62/b171b96a51aa519008e8ff9ebea58ded.jpg,72310543,
1024190,4116781413574,Bộ 3 Hộp Cơm Giữ Nhiệt Lock&Lock Mushroom LHC8025SLV - Bạc,bo-3-hop-com-giu-nhiet-lock-lock-mushroom-lhc8025slv-bac-p1024190,bo-3-hop-com-giu-nhiet-lock-lock-mushroom-lhc8025slv-bac-p1024190.html?spid=1025034,1,1,Tiki Trading,494000,1007000,513000,51,1234,4.5,1/2/1883/1951/23128/2225,Hộp đựng thực phẩm,4023,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/d1/ab/4b/68217a18bce268cde455238335e64bb0.jpg,1025034,
90531871,5048944788474,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng Moontronics MT01",den-pixar-den-ban-hoc-chong-can-thi-den-doc-sach-den-lam-viec-bao-ve-mat-hang-chinh-hang-moontronics-mt01-p90531871,den-pixar-den-ban-hoc-chong-can-thi-den-doc-sach-den-lam-viec-bao-ve-mat-hang-chinh-hang-moontronics-mt01-p90531871.html?spid=96324715,1,97355,Future Store,159000,190000,31000,16,956,4.6,1/2/1883/2015/2016,Đèn bàn,4003,https://salt.tikicdn.com/cache/280x280/ts/product/0b/2f/6d/35c1fc33f41868aacf8e3935a72a2ba0.jpg,96324715,https://salt.tikicdn.com/ts/video/96/1c/a6/4eeef3a8e2d74599b208af0824dccfb9.mp4
37092919,8195298743001,Hạt Giống Đậu Cove Lùn - Nảy Mầm Cực Chuẩn ,hat-giong-dau-cove-lun-nay-mam-cuc-chuan-p37092919,hat-giong-dau-cove-lun-nay-mam-cuc-chuan-p37092919.html?spid=135418704,1,42056,KoyShop,6990,6990,0,0,2,4.0,1/2/1883/2223/53056/5450,Hạt giống,4115,https://salt.tikicdn.com/cache/280x280/ts/product/0a/f2/9b/bbd529d6b62aceb5dd1ea3a00fc7ed34.jpg,135418704,
53583472,9179902274664,"Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039WHT Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa) Màu",bo-hop-com-giu-nhiet-lock-lock-easy-carry-2l-lhc8039-co-tui-1-hop-720ml-2-hop-420ml-kem-1-bo-muong-va-nia-p53583472,bo-hop-com-giu-nhiet-lock-lock-easy-carry-2l-lhc8039-co-tui-1-hop-720ml-2-hop-420ml-kem-1-bo-muong-va-nia-p53583472.html?spid=53583474,1,1,Tiki Trading,824000,1667000,843000,51,2507,4.7,1/2/1883/1951/23128/2225,Hộp đựng thực phẩm,4023,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/14/17/ab/8133bc7e95d77dcc6d17f560304da462.jpg,53583474,
190726748,7117232865194,"Móc treo tường D6xR6cm chịu lực tốt, treo vật trang trí phòng khách, đồ dùng nhà bếp, phòng tắm  |Greenhome",moc-treo-tuong-d6xr6cm-chiu-luc-tot-treo-vat-trang-tri-phong-khach-do-dung-nha-bep-phong-tam-greenhome-p190726748,moc-treo-tuong-d6xr6cm-chiu-luc-tot-treo-vat-trang-tri-phong-khach-do-dung-nha-bep-phong-tam-greenhome-p190726748.html?spid=191775018,1,293122,Dụng cụ làm vườn Greenhomevn,1800,3000,1200,40,0,0.0,1/2/1883/53050/2363,"Giá, móc, cây treo",4053,https://salt.tikicdn.com/cache/280x280/ts/product/de/c2/f5/a44fe76d23ce2b96da4c60291bc30904.jpg,191775018,https://salt.tikicdn.com/ts/video/73/32/ea/2477444236de20831a19eda0846b1ffe.mp4
70656791,9986956995991,giấy ăn gấu trúc Ycool khăn giấy tre 1 thùng 30 gói 300 tờ siêu dai mềm mại,giay-an-gau-truc-ycool-khan-giay-tre-1-thung-30-goi-300-to-sieu-dai-mem-mai-p70656791,giay-an-gau-truc-ycool-khan-giay-tre-1-thung-30-goi-300-to-sieu-dai-mem-mai-p70656791.html?spid=70656792,1,131980,Giấy ycool,125000,125000,0,0,2239,4.7,1/2/1883/1951/1986/2514,Phụ kiện nhà bếp khác,4063,https://salt.tikicdn.com/cache/280x280/ts/product/25/8c/35/d9081d7f2905df3cf4d1700f180b85a3.jpg,70656792,
1657931,9083361666352,Vợt Muỗi Sunhouse SHE-E200 - Vàng,vot-muoi-sunhouse-she-e200-vang-p1657931,vot-muoi-sunhouse-she-e200-vang-p1657931.html?spid=1661971,1,1,Tiki Trading,95000,119000,24000,20,1249,4.6,1/2/1883/53050/23004/23006,Vợt muỗi,4249,https://salt.tikicdn.com/cache/280x280/ts/product/80/12/5a/e4990b0437e0724f7f4982db4a3456b1.png,1661971,
59259444,3326764833270,Mùng chụp tự bung cao cấp FUNU - Màn chống muỗi thông minh - Hàng chính hãng (Sản xuất tại Việt Nam,man-mung-chong-muoi-mung-chup-man-chup-tu-bung-khong-day-chong-muoi-cao-cap-thuong-hieu-funu-hang-chinh-hang-san-xuat-100-tai-viet-nam-p59259444,man-mung-chong-muoi-mung-chup-man-chup-tu-bung-khong-day-chong-muoi-cao-cap-thuong-hieu-funu-hang-chinh-hang-san-xuat-100-tai-viet-nam-p59259444.html?spid=68080783,1,134154,Moonuji,161500,170000,8500,5,371,4.7,1/2/1883/8313/8314/53186,Phụ kiện phòng ngủ khác,4141,https://salt.tikicdn.com/cache/280x280/ts/product/20/7b/f4/f4c4d01a8ae37b89570c6c1c704b0446.jpg,68080783,https://salt.tikicdn.com/ts/video/36/5a/ff/e40ad29742338cd09130532109a6e1a2.mp4
11488920,7374900923749,Bình Giữ Nhiệt Lock&Lock RigaTumbler (Waikiki) LHC4160ORG 897ml - màu Orange,binh-giu-nhiet-lock-lock-rigatumbler-897ml-p11488920,binh-giu-nhiet-lock-lock-rigatumbler-897ml-p11488920.html?spid=11488926,1,1,Tiki Trading,350000,715000,365000,51,5950,4.8,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/98/49/86/def7bd7b40d76890ba2c3f09d445b3a5.jpg,11488926,
56941523,3149978112824,Ly nhựa 2 lớp LocknLock kèm ống hút HAP507BLK 750ml,ly-nhua-2-lop-locknlock-kem-ong-hut-hap507-750ml-p56941523,ly-nhua-2-lop-locknlock-kem-ong-hut-hap507-750ml-p56941523.html?spid=214000874,1,151515,GiaDungStore,90000,90000,0,0,1,5.0,1/2/1883/1954/3177,"Ly, cốc & phụ kiện ly",4521,https://salt.tikicdn.com/cache/280x280/ts/product/21/d7/bc/b80fd5aa548700350c3e039f61c13d4d.jpg,214000874,
117353723,3668036720078,Chiếu ngủ văn phòng cao cấp,chieu-ngu-van-phong-cao-cap-p117353723,chieu-ngu-van-phong-cao-cap-p117353723.html?spid=117353733,1,160163,K KRISHNA,29000,29000,0,0,283,4.8,1/2/1883/8313/8314/23392,Chiếu,4589,https://salt.tikicdn.com/cache/280x280/ts/product/9c/f9/fe/16bb2b3a930c6c8c2f821e671da8ddcb.jpg,117353733,
118858137,3624337228070,Nạo Gọt Rau Củ Quả  Inox 304 Hàng Cao Cấp - Mua 1 Lần Dùng Mãi Mãi,nao-got-rau-cu-qua-jodily-inox-304-hang-cao-cap-mua-1-lan-dung-mai-mai-p118858137,nao-got-rau-cu-qua-jodily-inox-304-hang-cao-cap-mua-1-lan-dung-mai-mai-p118858137.html?spid=118858138,1,151652,Jodily StarHome HP,70000,70000,0,0,55,4.8,1/2/1883/1951/8319/3216,Dụng cụ Cắt-Gọt-Bào,4087,https://salt.tikicdn.com/cache/280x280/ts/product/e2/26/65/b2fc264324b09063df8150963102d0f3.jpg,118858138,https://salt.tikicdn.com/ts/video/8e/4e/e3/eeef039995ce33672c04bbc1902c7bbc.mp4
204431176,5896997014835,"Móc treo dán tường đa năng, bộ 2 chiếc, treo chìa khóa, đồ dùng nhà bếp, vật dụng nhà tắm - Parroti Handy HD12",moc-treo-dan-tuong-da-nang-bo-2-chiec-treo-chia-khoa-do-dung-nha-bep-vat-dung-nha-tam-parroti-handy-hd12-p204431176,moc-treo-dan-tuong-da-nang-bo-2-chiec-treo-chia-khoa-do-dung-nha-bep-vat-dung-nha-tam-parroti-handy-hd12-p204431176.html?spid=204431182,1,96639,Parroti Store,11500,22000,10500,48,8,5.0,1/2/1883/1966/23044/2337,"Móc treo, kẹp quần áo",4047,https://salt.tikicdn.com/cache/280x280/ts/product/87/ab/9a/a4bdc637e4be46e08ed47f08b40d15e4.jpg,204431182,https://salt.tikicdn.com/ts/video/f1/ce/d8/605d8c85589e018b7aa476a2b2b85f1d.mp4
83412126,9514844071724,Bình Giữ Nhiệt Lock&Lock Energetic One-Touch Tumbler LHC3249 - 550ML,binh-giu-nhiet-lock-lock-energetic-one-touch-tumbler-lhc3249-550ml-p83412126,binh-giu-nhiet-lock-lock-energetic-one-touch-tumbler-lhc3249-550ml-p83412126.html?spid=83412160,1,1,Tiki Trading,261000,528000,267000,51,3253,4.8,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/7a/b4/39/8959c073de2a941bed97ac6b9edc4c45.jpg,83412160,
1303927,2307601882690,Bình Giữ Nhiệt Lock&Lock Name Tumbler LHC4125B (500ml,binh-giu-nhiet-lock-lock-name-tumbler-lhc4125b-500ml-p1303927,binh-giu-nhiet-lock-lock-name-tumbler-lhc4125b-500ml-p1303927.html?spid=1338971,1,1,Tiki Trading,319000,644000,325000,50,2301,4.7,1/2/1883/1954/6963/1936,Bình giữ nhiệt,3997,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/f3/93/b1/a85dacab9ca5f6235a47e49f6cb16973.jpg,1338971,
51373821,6688731736265,Đèn bàn học led cảm ứng chính hãng Rạng Đông Model: RD RL 36 LED,den-ban-hoc-led-cam-ung-chinh-hang-rang-dong-model-rd-rl-36-led-p51373821,den-ban-hoc-led-cam-ung-chinh-hang-rang-dong-model-rd-rl-36-led-p51373821.html?spid=51373822,1,35144,Rạng Đông Official Store,225000,347600,122600,35,286,4.8,1/2/1883/2015/2016,Đèn bàn,4003,https://salt.tikicdn.com/cache/280x280/ts/product/7d/07/a9/4edf41be869cfef656bc15e6f95f0393.png,51373822,
