id,sku,name,url_key,url_path,availability,seller_id,seller_name,price,original_price,discount,discount_rate,review_count,rating_average,primary_category_path,primary_category_name,productset_id,thumbnail_url,seller_product_id,video_url
13524386.0,1128669549964,Hộp Mực 26A/ 052 Dành Cho Máy In HP M402 - Canon LBP 214,hop-muc-26a-052-danh-cho-may-in-hp-m402-canon-lbp-214-p13524386,hop-muc-26a-052-danh-cho-may-in-hp-m402-canon-lbp-214-p13524386.html?spid=25949996,1.0,65686.0,Mực in máy in Nhật Hưng,179000.0,179000.0,0.0,0.0,13.0,4.2,1/2/1846/12884/4532/28944,Drums và Toner Cho Máy In Laser,2617.0,https://salt.tikicdn.com/cache/280x280/ts/product/0a/50/db/75b1a484e6ad4da30a385edf3761102c.jpg,25949996.0,
190726158.0,2907588285936,"Máy In Nhiệt Deli - In Đơn Hàng TMĐT, Hóa Đơn Vận Chuyển, Tem Nhãn Mã Vạch, Phiếu Gửi, Logo Không Cần Mực, Bill Thanh Toán, Mini Code, Bar Code - Tốc Độ 1s/đơn, Có Thể Dán Ngay - Kết Nối USB - Hàng Chính Hãng",may-in-nhiet-deli-in-don-hang-tmdt-hoa-don-van-chuyen-tem-nhan-ma-vach-phieu-gui-logo-khong-can-muc-bill-thanh-toan-mini-code-bar-code-toc-do-1s-don-co-the-dan-ngay-ket-noi-usb-hang-chinh-hang-p190726158,may-in-nhiet-deli-in-don-hang-tmdt-hoa-don-van-chuyen-tem-nhan-ma-vach-phieu-gui-logo-khong-can-muc-bill-thanh-toan-mini-code-bar-code-toc-do-1s-don-co-the-dan-ngay-ket-noi-usb-hang-chinh-hang-p190726158.html?spid=190726160,1.0,113115.0,Deli Official Store,969000.0,1744200.0,775200.0,44.0,9.0,4.5,1/2/1846/12884/2308/28936,"Máy In Nhãn, Hóa Đơn",2609.0,https://salt.tikicdn.com/cache/280x280/ts/product/4a/83/f2/2a6a62952b113bd56487e5dbaf3484e0.jpg,190726160.0,https://salt.tikicdn.com/ts/video/9e/e9/3b/1e52151455b1dd732c8e847b4ba6c164.mp4
1685931.0,5350354805956,Thiết Bị Kích Sóng Wifi Xiaomi Pro - Đen - Hàng Nhập Khẩu,thiet-bi-kich-song-wifi-xiaomi-pro-den-hang-nhap-khau-p1685931,thiet-bi-kich-song-wifi-xiaomi-pro-den-hang-nhap-khau-p1685931.html?spid=54018647,1.0,34716.0,GiaPhucStore,229000.0,229000.0,0.0,0.0,51.0,4.6,1/2/1846/2663/4343,Bộ Kích Sóng Wifi,2505.0,https://salt.tikicdn.com/cache/280x280/ts/product/ab/66/f6/bd0372b13f96c274ed49f010ffac48f0.jpg,54018647.0,
140534419.0,1980232993830,Chai mực màu đen dành cho máy in màu Canon,chai-muc-mau-den-danh-cho-may-in-mau-canon-p140534419,chai-muc-mau-den-danh-cho-may-in-mau-canon-p140534419.html?spid=140534420,1.0,184069.0,Shop Luxubu,40000.0,40000.0,0.0,0.0,10.0,5.0,1/2/1846/12884/4532/28942,Mực In Màu,2615.0,https://salt.tikicdn.com/cache/280x280/ts/product/25/00/48/3a8141f1ec0302342cfe18b39b874528.jpg,140534420.0,
88790505.0,7265981006228,Máy In Đơn Hàng Khổ A6/A7 Hóa Đơn Chuyên Dùng Tmđt Deli -1 Đơn Mỗi Giây - Phụ Kiện Máy In - DL760 DL770 - Hàng Chính Hãng,may-in-hoa-don-chuyen-dung-tmdt-deli-1-don-moi-giay-phu-kien-may-in-dl-770d-15208-p88790505,may-in-hoa-don-chuyen-dung-tmdt-deli-1-don-moi-giay-phu-kien-may-in-dl-770d-15208-p88790505.html?spid=171096823,1.0,113115.0,Deli Official Store,969000.0,1744200.0,775200.0,44.0,11.0,4.0,1/2/1846/12884/2308/28936,"Máy In Nhãn, Hóa Đơn",2609.0,https://salt.tikicdn.com/cache/280x280/ts/product/07/2f/89/cb5c592b34dc3fe7e7d61859758cb716.jpg,171096823.0,https://salt.tikicdn.com/ts/video/9e/e9/3b/479a0da9ff5b8853f071a0b6b5252e91.mp4
556922.0,5965004637650,Màn Hình Cong SamSung LC24F390FHEXXV 24inch FullHD 4ms 60Hz FreeSync VA - Hàng Chính Hãng,man-hinh-cong-samsung-lc24f390fhexxv-24inch-fullhd-4ms-60hz-freesync-va-hang-chinh-hang-p556922,man-hinh-cong-samsung-lc24f390fhexxv-24inch-fullhd-4ms-60hz-freesync-va-hang-chinh-hang-p556922.html?spid=5515641,1.0,3103.0,Vi Tính Chí Cường,2700000.0,2700000.0,0.0,0.0,14.0,4.5,1/2/1846/12884/2665/28932,Màn Hình Phổ Thông,2605.0,https://salt.tikicdn.com/cache/280x280/ts/product/6f/53/bf/e099e09fffb33cc1fea8d4c38f95d38b.png,5515641.0,
169277166.0,1550922773593,USB 3.2 GEN 1 KIOXIA U366 16GB - Hàng Nhập Khẩu,usb-3-2-gen-1-kioxia-u366-16gb-p169277166,usb-3-2-gen-1-kioxia-u366-16gb-p169277166.html?spid=169277167,1.0,49929.0,68mua,85000.0,85000.0,0.0,0.0,17.0,4.8,1/2/1846/8060/1828,USB,2489.0,https://salt.tikicdn.com/cache/280x280/ts/product/d9/8a/74/d889c9a42335b7d5b910509dac9caf94.jpg,169277167.0,
183544856.0,9890161822413,Combo bóp xịt bụi mềm và chọt chốt mực 12A,combo-bop-xit-bui-mem-va-chot-chot-muc-12a-p183544856,combo-bop-xit-bui-mem-va-chot-chot-muc-12a-p183544856.html?spid=183544857,1.0,267338.0,Máy Photocopy Hoàng Nguyên,49500.0,49500.0,0.0,0.0,3.0,4.7,1/2/1846/12884/2308/28940,Linh Kiện và Phụ Kiện Máy In,2613.0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/57/6c/c645f712e83622eb9f758c5bf5529e82.jpg,183544857.0,
107034556.0,9124389410216,Nhãn in Brother TZe-221 chữ đen trên nền trắng (9mm) - Hàng chính hãng,nhan-in-brother-tze-221-chu-den-tren-nen-trang-9mm-hang-chinh-hang-p107034556,nhan-in-brother-tze-221-chu-den-tren-nen-trang-9mm-hang-chinh-hang-p107034556.html?spid=168559237,1.0,3103.0,Vi Tính Chí Cường,315000.0,315000.0,0.0,0.0,2.0,5.0,1/2/1846/12884/8086/28946,Nhãn In,2619.0,https://salt.tikicdn.com/cache/280x280/ts/product/a7/b3/5f/c74d079572ce16cd609914b0a8c89711.jpg,168559237.0,
190170559.0,1612161869921,Nhựa in 3D SILK PLA HUTI 1KG 1.75MM,nhua-in-3d-silk-pla-huti-1kg-1-75mm-p190170559,nhua-in-3d-silk-pla-huti-1kg-1-75mm-p190170559.html?spid=190170583,1.0,119619.0,VANVATKETNOI,320000.0,320000.0,0.0,0.0,0.0,0.0,1/2/1846/12884/2308/28940,Linh Kiện và Phụ Kiện Máy In,2613.0,https://salt.tikicdn.com/cache/280x280/ts/product/9a/60/ea/165fbe9ec34d6f87aaad6d2956c62252.jpg,190170583.0,
